batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brendan Donovan,680977,8,2023–2025,0.375,0,0.57,0.571,0.05,90.6
Cal Raleigh,663728,19,2022–2025,0.211,1,0.494,0.684,0.208,97.8
Randy Arozarena,668227,17,2020–2026,0.118,1,0.363,0.667,0.179,96.3
Taylor Ward,621493,27,2018–2026,0.481,0,0.335,0.607,0.241,92.7
Julio Rodríguez,677594,20,2022–2026,0.15,1,0.305,0.81,0.284,99.4
Weston Wilson,642215,2,2026,0.0,0,0.27,0.5,0.0,90.4
Victor Robles,645302,12,2022–2026,0.333,0,0.217,0.2,0.19,86.0
Josh Naylor,647304,12,2022–2026,0.083,0,0.177,0.0,0.154,71.1
Cole Young,702284,2,2026,0.0,0,0.128,0.0,0.0,87.3
Leo Rivas,660844,2,2025,0.0,0,0.118,1.0,0.0,99.2
Colt Emerson,806068,2,2026,0.0,0,0.0,,0.6,
