batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jac Caglianone,695506,3,2026,0.333,1,0.781,0.333,0.0,85.9
Isaac Collins,686555,1,2026,0.0,0,0.563,1.0,0.0,101.6
John Rave,670231,3,2026,0.667,0,0.545,0.667,0.25,96.1
Bobby Witt Jr.,677951,18,2022–2025,0.444,1,0.425,0.44,0.174,91.3
Carter Jensen,695600,2,2026,0.0,0,0.423,0.0,0.111,80.5
Nick Loftin,679845,11,2024–2026,0.273,0,0.404,0.636,0.286,93.7
Tyler Tolbert,686475,2,2026,0.5,0,0.39,0.0,0.8,70.3
Salvador Perez,521692,21,2021–2026,0.238,1,0.386,0.565,0.282,93.7
Kyle Isbel,664728,12,2021–2025,0.5,1,0.381,0.308,0.29,82.6
Josh Rojas,668942,7,2024–2026,0.286,0,0.371,0.5,0.125,91.9
Michael Massey,686681,15,2022–2026,0.133,1,0.271,0.214,0.219,86.9
Luke Maile,571912,5,2022–2025,0.0,0,0.259,0.5,0.308,85.2
Starling Marte,516782,3,2025,0.0,0,0.242,0.333,0.125,68.1
